record_id,metric_type,user_id,device_id,event_time_utc,end_time_utc,numeric_value,unit,sleep_stage,source_last_modified_utc,ingestion_time_utc
c8886c0c-6c6e-4d4c-a5dd-351844b76a77,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T07:30:00Z,,70.33,bpm,,2026-07-03T07:30:15Z,2026-07-15T20:07:46Z
392745ad-a93c-4c04-b1a6-2717162ee592,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T08:00:00Z,,80.28,bpm,,2026-07-03T08:00:15Z,2026-07-15T20:07:46Z
d88ba83c-a70b-4c6a-85de-f51dfdde6d45,energy_score,usr_demo_001,ring_demo_001,2026-07-03T08:00:00Z,,98.0,score,,2026-07-03T08:00:15Z,2026-07-15T20:07:46Z
27de42ff-fd29-46ef-963e-4c6acef8fd88,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T08:30:00Z,,68.23,bpm,,2026-07-03T08:30:15Z,2026-07-15T20:07:46Z
8f98ce02-487b-478d-a277-e743f43574ce,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T09:00:00Z,,81.89,bpm,,2026-07-03T09:00:15Z,2026-07-15T20:07:46Z
20520d45-ea12-4d63-a673-71570df70d69,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T09:30:00Z,,76.86,bpm,,2026-07-03T09:30:15Z,2026-07-15T20:07:46Z
047250e9-5b10-40b0-9192-dda48b910d7b,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T10:00:00Z,,85.6,bpm,,2026-07-03T10:00:15Z,2026-07-15T20:07:46Z
21b3596e-c831-4ffa-89b4-daf4b2b8e3bc,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T10:30:00Z,,71.57,bpm,,2026-07-03T10:30:15Z,2026-07-15T20:07:46Z
69835bef-5db4-4a5e-a6a1-64a153b0b88d,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T11:00:00Z,,86.02,bpm,,2026-07-03T11:00:15Z,2026-07-15T20:07:46Z
8a3cd0bf-afbd-4737-9cfc-0b35447ede9e,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T11:30:00Z,,83.95,bpm,,2026-07-03T11:30:15Z,2026-07-15T20:07:46Z
59586bf9-415f-4109-a177-a3cef208f9e7,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T12:00:00Z,,84.19,bpm,,2026-07-03T12:00:15Z,2026-07-15T20:07:46Z
f9359f73-6309-4195-b239-ed57244e6fcd,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T12:30:00Z,,75.08,bpm,,2026-07-03T12:30:15Z,2026-07-15T20:07:46Z
682748c6-fdac-49de-8d6c-a272a658c91b,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T13:00:00Z,,77.22,bpm,,2026-07-03T13:00:15Z,2026-07-15T20:07:46Z
b96886c2-0925-43ab-b1d5-278a99cc4c33,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T13:30:00Z,,78.73,bpm,,2026-07-03T13:30:15Z,2026-07-15T20:07:46Z
1318f5de-a061-45c2-987a-71918688aa25,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T14:00:00Z,,74.23,bpm,,2026-07-03T14:00:15Z,2026-07-15T20:07:46Z
51a2b4db-16a6-49d4-8793-3c31d7b42070,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T14:30:00Z,,75.64,bpm,,2026-07-03T14:30:15Z,2026-07-15T20:07:46Z
2ab0dfdc-a90f-4a1a-9a28-e176a604304a,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T15:00:00Z,,74.42,bpm,,2026-07-03T15:00:15Z,2026-07-15T20:07:46Z
d0f7980a-8d9d-407b-8baa-0a8cd463bb5e,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T15:30:00Z,,76.74,bpm,,2026-07-03T15:30:15Z,2026-07-15T20:07:46Z
781b0e45-e50d-4644-8680-c4272eae28cd,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T16:00:00Z,,73.88,bpm,,2026-07-03T16:00:15Z,2026-07-15T20:07:46Z
b505743f-8c5a-4ea6-a3f1-5afa638b1d83,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T16:30:00Z,,73.71,bpm,,2026-07-03T16:30:15Z,2026-07-15T20:07:46Z
3a6d3562-9a23-4da3-8078-422bed963c36,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T17:00:00Z,,71.52,bpm,,2026-07-03T17:00:15Z,2026-07-15T20:07:46Z
0a713c5b-21ca-4ba9-a3d2-79dbdc8d605d,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T17:30:00Z,,94.73,bpm,,2026-07-03T17:30:15Z,2026-07-15T20:07:46Z
d818152d-46b3-434f-9ff8-346110b57ef3,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T18:00:00Z,,73.45,bpm,,2026-07-03T18:00:15Z,2026-07-15T20:07:46Z
ac81b1ef-9fc7-48ea-9ef6-14848a08bc02,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T18:30:00Z,,74.07,bpm,,2026-07-03T18:30:15Z,2026-07-15T20:07:46Z
20ceacff-ad54-4cc0-9ba2-64ef7338628b,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T19:00:00Z,,63.72,bpm,,2026-07-03T19:00:15Z,2026-07-15T20:07:46Z
276dc14d-a011-49df-9962-b27cbee99be4,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T19:30:00Z,,74.3,bpm,,2026-07-03T19:30:15Z,2026-07-15T20:07:46Z
38376a00-84ab-42aa-add0-eba363f4e052,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T20:00:00Z,,74.43,bpm,,2026-07-03T20:00:15Z,2026-07-15T20:07:46Z
7778d1c3-1e4b-4ec4-a609-8c312fe9ff95,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T20:30:00Z,,65.67,bpm,,2026-07-03T20:30:15Z,2026-07-15T20:07:46Z
642df828-62cd-40f7-9223-d2b0d571244f,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T21:00:00Z,,84.52,bpm,,2026-07-03T21:00:15Z,2026-07-15T20:07:46Z
e27fb586-ecef-404e-aedd-e932def56045,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T21:30:00Z,,85.0,bpm,,2026-07-03T21:30:15Z,2026-07-15T20:07:46Z
7aac7cd0-e1f2-4763-a875-79714fb0abe1,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T22:00:00Z,,68.32,bpm,,2026-07-03T22:00:15Z,2026-07-15T20:07:46Z
d685b31b-8a4a-4425-909b-173b9c181d55,sleep_session,usr_demo_001,ring_demo_001,2026-07-03T22:23:42Z,2026-07-04T06:47:42Z,504.0,minutes,,2026-07-03T22:23:57Z,2026-07-15T20:07:46Z
e673d57b-88b9-4631-b225-ebcf9990dccb,sleep_stage,usr_demo_001,ring_demo_001,2026-07-03T22:23:42Z,2026-07-04T00:03:42Z,100.0,minutes,DEEP,2026-07-03T22:23:57Z,2026-07-15T20:07:46Z
17ea9fa0-5d78-4335-9134-9a3df9a9f9e9,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-03T22:23:42Z,,97.95,percent,,2026-07-03T22:23:57Z,2026-07-15T20:07:46Z
e2293575-070a-4e37-a84c-e46e6172bbbb,skin_temperature,usr_demo_001,ring_demo_001,2026-07-03T22:23:42Z,,33.73,celsius,,2026-07-03T22:23:57Z,2026-07-15T20:07:46Z
512d2215-2cf6-4ad8-92db-c88185670e82,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T22:30:00Z,,77.27,bpm,,2026-07-03T22:30:15Z,2026-07-15T20:07:46Z
9e8411fc-fb9a-46da-aef8-30c84e0e14d4,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T23:00:00Z,,70.79,bpm,,2026-07-03T23:00:15Z,2026-07-15T20:07:46Z
78e8d66a-48ca-4ebb-9c01-33075bc6117d,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-03T23:02:28Z,,96.28,percent,,2026-07-03T23:02:43Z,2026-07-15T20:07:46Z
b1815e8f-d21e-436f-936f-92939dc05e34,skin_temperature,usr_demo_001,ring_demo_001,2026-07-03T23:02:28Z,,34.13,celsius,,2026-07-03T23:02:43Z,2026-07-15T20:07:46Z
52bcc1ff-1c82-4dd5-8eec-a0c5a2e9c26e,heart_rate,usr_demo_001,ring_demo_001,2026-07-03T23:30:00Z,,65.65,bpm,,2026-07-03T23:30:15Z,2026-07-15T20:07:46Z
075860b2-21f5-42e3-b22b-a165afb61aa6,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-03T23:41:14Z,,96.87,percent,,2026-07-03T23:41:29Z,2026-07-15T20:07:46Z
dea24157-2929-43c5-9c5b-32f37e310f25,skin_temperature,usr_demo_001,ring_demo_001,2026-07-03T23:41:14Z,,33.45,celsius,,2026-07-03T23:41:29Z,2026-07-15T20:07:46Z
bc19d20c-75a0-4a6f-96ae-400125145f93,steps,usr_demo_001,ring_demo_001,2026-07-03T23:55:00Z,,7220.0,count,,2026-07-03T23:55:15Z,2026-07-15T20:07:46Z
497eb0cc-1deb-4893-a5c6-b6355b760a21,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T00:00:00Z,,70.81,bpm,,2026-07-04T00:00:15Z,2026-07-15T20:07:46Z
496ecff8-5778-451f-8694-31890b0d6b06,sleep_stage,usr_demo_001,ring_demo_001,2026-07-04T00:03:42Z,2026-07-04T04:35:42Z,272.0,minutes,LIGHT,2026-07-04T00:03:57Z,2026-07-15T20:07:46Z
9792f00b-e44e-48f4-9b3b-91190765f24f,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T00:20:01Z,,96.43,percent,,2026-07-04T00:20:16Z,2026-07-15T20:07:46Z
dc7e9cf0-c85d-48e8-9562-37e0b2d2508c,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T00:20:01Z,,34.12,celsius,,2026-07-04T00:20:16Z,2026-07-15T20:07:46Z
682bd8e9-1e75-44d0-9141-74462e3fcff1,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T00:30:00Z,,61.52,bpm,,2026-07-04T00:30:15Z,2026-07-15T20:07:46Z
81392250-8068-4d5f-a6cf-b48cfcfc003d,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T00:58:47Z,,96.9,percent,,2026-07-04T00:59:02Z,2026-07-15T20:07:46Z
5e01a891-73ea-4ec2-bcd4-186f036e36d9,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T00:58:47Z,,34.66,celsius,,2026-07-04T00:59:02Z,2026-07-15T20:07:46Z
b216560e-9aaf-4778-9462-c136ecaf6f60,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T01:00:00Z,,66.57,bpm,,2026-07-04T01:00:15Z,2026-07-15T20:07:46Z
74d8c9a2-a627-4ed0-af4e-1d98926a2c94,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T01:30:00Z,,71.65,bpm,,2026-07-04T01:30:15Z,2026-07-15T20:07:46Z
7997752b-188b-4abf-83fd-f68fec1e6c24,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T01:37:33Z,,95.83,percent,,2026-07-04T01:37:48Z,2026-07-15T20:07:46Z
0fffb108-2811-44dc-b30a-9224591be945,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T01:37:33Z,,34.12,celsius,,2026-07-04T01:37:48Z,2026-07-15T20:07:46Z
beb19e6f-de97-440c-9b4f-c6b1929b1fef,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T02:00:00Z,,66.46,bpm,,2026-07-04T02:00:15Z,2026-07-15T20:07:46Z
88e706b5-1d60-4f6b-ad11-00c2e7ad64bf,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T02:16:19Z,,96.89,percent,,2026-07-04T02:16:34Z,2026-07-15T20:07:46Z
21f69989-8c5b-4595-a369-f9771055b064,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T02:16:19Z,,33.59,celsius,,2026-07-04T02:16:34Z,2026-07-15T20:07:46Z
f19a4227-e43c-4bd0-adf6-8fed43549c95,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T02:30:00Z,,63.67,bpm,,2026-07-04T02:30:15Z,2026-07-15T20:07:46Z
7caeb07a-ddd9-4f00-94c3-d38960783d6d,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T02:55:05Z,,95.62,percent,,2026-07-04T02:55:20Z,2026-07-15T20:07:46Z
c26550f2-beab-4b85-85aa-6aedee4972d9,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T02:55:05Z,,33.53,celsius,,2026-07-04T02:55:20Z,2026-07-15T20:07:46Z
88fc282d-de17-4ac8-888e-28d5d29ebb2d,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T03:00:00Z,,57.28,bpm,,2026-07-04T03:00:15Z,2026-07-15T20:07:46Z
1b140cc9-bc5c-49de-a9dc-534e4e9e262e,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T03:30:00Z,,58.87,bpm,,2026-07-04T03:30:15Z,2026-07-15T20:07:46Z
b4de2bf4-253e-444b-9d3f-d02c87a362d9,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T03:33:51Z,,97.52,percent,,2026-07-04T03:34:06Z,2026-07-15T20:07:46Z
42e6a41c-46a8-4658-8f51-7868452f6850,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T03:33:51Z,,34.47,celsius,,2026-07-04T03:34:06Z,2026-07-15T20:07:46Z
75a99a23-dbcb-47cb-946d-07a52241a264,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T04:00:00Z,,72.07,bpm,,2026-07-04T04:00:15Z,2026-07-15T20:07:46Z
525f61c1-7f42-4e64-8c51-01c0057e6b61,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T04:12:38Z,,95.17,percent,,2026-07-04T04:12:53Z,2026-07-15T20:07:46Z
b27651d2-1a11-4e29-b973-76f4d604be63,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T04:12:38Z,,33.8,celsius,,2026-07-04T04:12:53Z,2026-07-15T20:07:46Z
c215bc7a-56dc-4d32-b7d4-b9d3c01fd8aa,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T04:30:00Z,,68.69,bpm,,2026-07-04T04:30:15Z,2026-07-15T20:07:46Z
10b5823f-4b45-4988-8fe9-86cba917f1e2,sleep_stage,usr_demo_001,ring_demo_001,2026-07-04T04:35:42Z,2026-07-04T06:15:42Z,100.0,minutes,REM,2026-07-04T04:35:57Z,2026-07-15T20:07:46Z
71116145-ce69-4c56-b92e-d7ebe974dd39,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T04:51:24Z,,94.88,percent,,2026-07-04T04:51:39Z,2026-07-15T20:07:46Z
3a3afad2-8144-4072-bce9-c0af96de5be2,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T04:51:24Z,,33.82,celsius,,2026-07-04T04:51:39Z,2026-07-15T20:07:46Z
93694baf-a381-4268-af13-e37573c16fcb,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T05:00:00Z,,67.44,bpm,,2026-07-04T05:00:15Z,2026-07-15T20:07:46Z
2619f91a-5317-4f66-b646-f87cae29cf8c,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T05:30:00Z,,63.94,bpm,,2026-07-04T05:30:15Z,2026-07-15T20:07:46Z
dbe51178-62f6-4652-98cd-1a04026f8203,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T05:30:10Z,,97.17,percent,,2026-07-04T05:30:25Z,2026-07-15T20:07:46Z
9ed6ed1d-868b-4a96-89ef-a33e5b0ed3a3,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T05:30:10Z,,33.87,celsius,,2026-07-04T05:30:25Z,2026-07-15T20:07:46Z
1204806a-e38f-44d4-b8ec-4a43a2dbcf02,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T06:00:00Z,,77.29,bpm,,2026-07-04T06:00:15Z,2026-07-15T20:07:46Z
6bb6bb04-694a-40b3-baff-42cb428bffe9,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T06:08:56Z,,96.22,percent,,2026-07-04T06:09:11Z,2026-07-15T20:07:46Z
810ff108-01ee-4403-889b-b48b82d7eb44,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T06:08:56Z,,33.61,celsius,,2026-07-04T06:09:11Z,2026-07-15T20:07:46Z
ccaa35a7-77a8-4852-b603-f722ec06e13c,sleep_stage,usr_demo_001,ring_demo_001,2026-07-04T06:15:42Z,2026-07-04T06:45:42Z,30.0,minutes,AWAKE,2026-07-04T06:15:57Z,2026-07-15T20:07:46Z
d0906cef-4a4e-4b39-a182-d4233e7549de,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T06:30:00Z,,63.06,bpm,,2026-07-04T06:30:15Z,2026-07-15T20:07:46Z
1d524165-2b83-4fbc-ac62-f4d904522133,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T06:47:42Z,,96.96,percent,,2026-07-04T06:47:57Z,2026-07-15T20:07:46Z
b3b00233-59f3-4f81-b90c-87ea54d5dae7,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T06:47:42Z,,34.34,celsius,,2026-07-04T06:47:57Z,2026-07-15T20:07:46Z
48918f37-965a-41ad-a4b3-76c49dec31ec,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T07:00:00Z,,65.51,bpm,,2026-07-04T07:00:15Z,2026-07-15T20:07:46Z
3468a023-06f2-45f2-9f12-504bbd60c1e9,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T07:30:00Z,,64.15,bpm,,2026-07-04T07:30:15Z,2026-07-15T20:07:46Z
1df12239-7cab-4884-a8fb-f58efe2f5dc8,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T08:00:00Z,,75.92,bpm,,2026-07-04T08:00:15Z,2026-07-15T20:07:46Z
45e4cbfb-150b-492c-9af5-4cd71b43e5e7,energy_score,usr_demo_001,ring_demo_001,2026-07-04T08:00:00Z,,66.0,score,,2026-07-04T08:00:15Z,2026-07-15T20:07:46Z
42c38815-3c9d-4480-94c3-e44bb7080097,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T08:30:00Z,,76.22,bpm,,2026-07-04T08:30:15Z,2026-07-15T20:07:46Z
c5d8571a-7cf2-468c-8b08-ccf615ae98e2,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T09:00:00Z,,79.27,bpm,,2026-07-04T09:00:15Z,2026-07-15T20:07:46Z
701054c1-3841-4104-a9e8-c82b834165c1,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T09:30:00Z,,66.77,bpm,,2026-07-04T09:30:15Z,2026-07-15T20:07:46Z
31abb4aa-1114-45fe-a2cd-d21e90f1fc96,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T10:00:00Z,,71.77,bpm,,2026-07-04T10:00:15Z,2026-07-15T20:07:46Z
b07af57f-706a-4265-bbd1-58f39003420c,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T10:30:00Z,,68.95,bpm,,2026-07-04T10:30:15Z,2026-07-15T20:07:46Z
4b416070-1d06-4fc1-bee7-3218314fa6ac,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T11:00:00Z,,69.33,bpm,,2026-07-04T11:00:15Z,2026-07-15T20:07:46Z
367911bc-67f6-4b26-a7ca-1382536fafa9,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T11:30:00Z,,72.84,bpm,,2026-07-04T11:30:15Z,2026-07-15T20:07:46Z
6db43df4-4e4f-4895-b243-918c6c455a98,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T12:00:00Z,,81.09,bpm,,2026-07-04T12:00:15Z,2026-07-15T20:07:46Z
6b9671ce-81d7-4be7-bd47-55dbea8993b8,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T12:30:00Z,,69.46,bpm,,2026-07-04T12:30:15Z,2026-07-15T20:07:46Z
8231c879-fc84-464a-b691-46273abf3c42,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T13:00:00Z,,79.91,bpm,,2026-07-04T13:00:15Z,2026-07-15T20:07:46Z
01662f08-a811-4c6b-bc30-b5b89587bdd7,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T13:30:00Z,,98.1,bpm,,2026-07-04T13:30:15Z,2026-07-15T20:07:46Z
784265dc-6132-4ff2-87dd-55252d15dd70,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T14:00:00Z,,66.98,bpm,,2026-07-04T14:00:15Z,2026-07-15T20:07:46Z
2a125b89-c506-4e59-89e2-cac06952c833,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T14:30:00Z,,84.37,bpm,,2026-07-04T14:30:15Z,2026-07-15T20:07:46Z
0a819167-0a69-45eb-b153-1f05237beb85,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T15:00:00Z,,91.13,bpm,,2026-07-04T15:00:15Z,2026-07-15T20:07:46Z
b145bec6-d8a1-41a1-b267-f5cb887f6349,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T15:30:00Z,,76.12,bpm,,2026-07-04T15:30:15Z,2026-07-15T20:07:46Z
e47ae36b-4e38-4390-9f8a-7ab0e40458a5,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T16:00:00Z,,97.59,bpm,,2026-07-04T16:00:15Z,2026-07-15T20:07:46Z
cce2d0c3-2559-4bfa-ad60-6556e777776b,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T16:30:00Z,,80.03,bpm,,2026-07-04T16:30:15Z,2026-07-15T20:07:46Z
45227ec2-002e-4072-b067-4679ab87a742,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T17:00:00Z,,79.02,bpm,,2026-07-04T17:00:15Z,2026-07-15T20:07:46Z
1e15aecd-d9d7-4baa-8a23-6e2236f9d89e,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T17:30:00Z,,69.74,bpm,,2026-07-04T17:30:15Z,2026-07-15T20:07:46Z
1371678a-902e-46fb-aec7-568807d69796,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T18:00:00Z,,71.95,bpm,,2026-07-04T18:00:15Z,2026-07-15T20:07:46Z
a37ae093-8c3e-4160-9f0b-dc23c49a0924,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T18:30:00Z,,75.2,bpm,,2026-07-04T18:30:15Z,2026-07-15T20:07:46Z
bc9c1bf1-d0ed-4052-ba35-f571eb244574,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T19:00:00Z,,67.81,bpm,,2026-07-04T19:00:15Z,2026-07-15T20:07:46Z
831d9d02-e67b-4b0b-8ce1-ff1f29ee732e,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T19:30:00Z,,71.58,bpm,,2026-07-04T19:30:15Z,2026-07-15T20:07:46Z
d8b47a87-4b8d-4028-a613-f76d7cf91f82,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T20:00:00Z,,71.94,bpm,,2026-07-04T20:00:15Z,2026-07-15T20:07:46Z
d77d70f0-d481-4f8f-8641-4532a7d598de,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T20:30:00Z,,77.74,bpm,,2026-07-04T20:30:15Z,2026-07-15T20:07:46Z
8d7ca724-febe-46ae-acb2-0c2a02f44932,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T21:00:00Z,,62.19,bpm,,2026-07-04T21:00:15Z,2026-07-15T20:07:46Z
f1516756-0824-4fae-96cf-1bd2ce1d404e,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T21:30:00Z,,61.57,bpm,,2026-07-04T21:30:15Z,2026-07-15T20:07:46Z
1b9addb1-ee05-4116-8e1f-f84918604096,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T22:00:00Z,,64.44,bpm,,2026-07-04T22:00:15Z,2026-07-15T20:07:46Z
3d85ba72-34da-4024-9e3e-da99175fae07,sleep_session,usr_demo_001,ring_demo_001,2026-07-04T22:02:35Z,2026-07-05T05:05:35Z,423.0,minutes,,2026-07-04T22:02:50Z,2026-07-15T20:07:46Z
e8a05364-2e9f-46c8-a81c-7d86c7c1bf96,sleep_stage,usr_demo_001,ring_demo_001,2026-07-04T22:02:35Z,2026-07-04T23:26:35Z,84.0,minutes,DEEP,2026-07-04T22:02:50Z,2026-07-15T20:07:46Z
284e5ed5-1c48-4e88-b78a-4fcbb33d91dc,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T22:02:35Z,,96.77,percent,,2026-07-04T22:02:50Z,2026-07-15T20:07:46Z
4fd95ffd-0a70-4fef-941d-c7a5224130ed,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T22:02:35Z,,34.1,celsius,,2026-07-04T22:02:50Z,2026-07-15T20:07:46Z
b23ea5ac-1311-4228-a73b-056d57cb3129,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T22:30:00Z,,67.33,bpm,,2026-07-04T22:30:15Z,2026-07-15T20:07:46Z
dedf7956-f229-401a-9a43-2a313ebf44a4,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T22:35:07Z,,96.86,percent,,2026-07-04T22:35:22Z,2026-07-15T20:07:46Z
67cf606e-ab73-47bd-b1aa-42bbd6c2a0f2,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T22:35:07Z,,33.61,celsius,,2026-07-04T22:35:22Z,2026-07-15T20:07:46Z
62a7ae73-6866-4493-b80a-46834659102c,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T23:00:00Z,,63.77,bpm,,2026-07-04T23:00:15Z,2026-07-15T20:07:46Z
60fcae03-9466-43ff-b821-8b40bd71ed29,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T23:07:40Z,,98.9,percent,,2026-07-04T23:07:55Z,2026-07-15T20:07:46Z
cd5d107c-4a46-40e6-ad61-21645671d7da,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T23:07:40Z,,34.09,celsius,,2026-07-04T23:07:55Z,2026-07-15T20:07:46Z
b9bcbe6f-0afa-4eae-be01-9a16280c6ae2,sleep_stage,usr_demo_001,ring_demo_001,2026-07-04T23:26:35Z,2026-07-05T03:14:35Z,228.0,minutes,LIGHT,2026-07-04T23:26:50Z,2026-07-15T20:07:46Z
2f00c979-e701-4127-be8a-28996a620df9,heart_rate,usr_demo_001,ring_demo_001,2026-07-04T23:30:00Z,,61.99,bpm,,2026-07-04T23:30:15Z,2026-07-15T20:07:46Z
51df9f0a-c66a-4b68-b84d-e3c1ea2e56c0,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-04T23:40:12Z,,95.65,percent,,2026-07-04T23:40:27Z,2026-07-15T20:07:46Z
d7850ae1-f95d-45ce-964f-820cd38caf59,skin_temperature,usr_demo_001,ring_demo_001,2026-07-04T23:40:12Z,,33.41,celsius,,2026-07-04T23:40:27Z,2026-07-15T20:07:46Z
aabba083-9d02-4273-b887-752cebc26d3e,steps,usr_demo_001,ring_demo_001,2026-07-04T23:55:00Z,,7125.0,count,,2026-07-04T23:55:15Z,2026-07-15T20:07:46Z
a7afc022-f92a-4798-abde-6b5f97eac144,heart_rate,usr_demo_001,ring_demo_001,2026-07-05T00:00:00Z,,82.07,bpm,,2026-07-05T00:00:15Z,2026-07-15T20:07:46Z
00a7f7ae-b0f6-457b-9b4f-8d764ce3548d,blood_oxygen,usr_demo_001,ring_demo_001,2026-07-05T00:12:44Z,,95.1,percent,,2026-07-05T00:12:59Z,2026-07-15T20:07:46Z
f1204b73-f9f0-4af6-99df-6666c1a0cd3a,skin_temperature,usr_demo_001,ring_demo_001,2026-07-05T00:12:44Z,,34.0,celsius,,2026-07-05T00:12:59Z,2026-07-15T20:07:46Z
